F-PLE,F-STI,F-COM,F-DYN,F-PUB,LUM-0,LUM-25,LUM-50,LUM-75,LUM-100,SAT-0,SAT-25,SAT-50,SAT-75,SAT-100,RGB-R,RGB-G,RGB-B,ISO-0,ISO-25,ISO-50,ISO-75,ISO-100,LY-A,LY-B,SC-A,SC-B,OP
0.5,0.5,0.25,0.75,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.5,0.5,0.5,0.75,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.5,0.5,1,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.5,0.75,0.75,0.25,0.75,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.5,0.25,0.25,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.5,0.75,0.75,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.25,0.75,0.75,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.5,0.75,0.75,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.5,0.25,0.25,0.75,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
1,0.5,0.25,0.75,0.75,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.75,1,0.5,0.75,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
1,0.25,0.5,0.75,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.5,0.25,0.5,1,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.5,0.5,0.75,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.75,0.5,1,0.75,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.5,0.25,0.75,0.25,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.5,0.5,0.75,0.5,0.75,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.5,0.5,0.25,0.5,0.75,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
1,0.5,0.75,0.75,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.5,0.75,0.25,0.75,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
1,0.75,0.75,0.5,1,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.5,0.25,0.25,0.75,0.34902,0.468627,0.54902,0.613725,0.760784,0,0,0.004444,0.00565,0.101124,0.548856,0.549169,0.547454,0.087209,0.14987,0.177237,0.236161,0.627627,0,0.5,0.5,1,0.5
0.75,0.75,0.25,0.75,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.25,0.75,0.25,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0,0.5,0.75,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.75,0.5,0.25,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.75,0.25,0.75,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.5,0.5,0.5,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.75,0.25,0.75,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0.25,0.5,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.5,0.25,0.75,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0,0.25,0.25,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.25,0.25,0.75,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.25,0.25,0.75,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.5,0.25,0.25,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.5,0.25,0.75,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.5,0.75,0.75,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.25,0.5,0.75,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.5,0.25,0.75,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0.25,0.5,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.25,0.25,0.75,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.25,0.75,0.25,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.25,0.5,0.25,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0.25,0.25,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.75,0.5,0.75,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.5,0.5,0.5,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.75,0.5,0.5,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0,0.25,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.5,0.25,0.25,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0.5,0.75,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.25,0.25,0.25,0,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.5,0.25,0.75,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0.75,0.25,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0.25,0.25,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0.25,0.5,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.25,0.25,0.75,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.75,0.25,0.5,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.5,0.25,0.5,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.5,0,0.5,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.5,0.25,0.5,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.75,0.75,0.25,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.75,0.75,0.5,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.25,0.25,0.5,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0.25,0.25,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.5,0.25,0.75,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.25,0.25,0.75,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0.25,0.5,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.5,0.75,0.25,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.25,0.25,0.25,0.75,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.5,0.75,1,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.5,0.5,0.75,0.25,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.25,0.25,0.75,0.75,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.5,0.5,0.25,0.25,0.5,0.513725,0.613725,0.676471,0.845098,0.929412,0,0.040462,0.064935,0.167421,0.388889,0.692028,0.70736,0.724244,0.098481,0.147998,0.197993,1,1,0,0.5,1,0.5,0
0.75,0.5,0.5,0.75,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.5,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.5,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0,0.25,0.5,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0,0.25,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.5,0.5,1,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.75,1,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0.25,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.5,0.75,0.25,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.75,0.75,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.5,0.25,1,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0,1,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0.25,0.5,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.25,0.25,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.5,1,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0.75,0.75,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.25,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.5,0.5,0.75,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0.5,0.5,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.5,0.25,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.25,0.25,0.25,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0,0.25,1,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.25,0.75,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.25,0.25,1,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.75,0.75,1,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.25,0.75,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.25,0.5,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.25,0.25,1,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0.25,0.75,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.5,0.5,1,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.25,0.25,1,0.75,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0.5,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.5,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.25,0.25,0.5,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.5,0.5,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
1,0.5,0.25,1,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0.25,0.5,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
0.75,0,0.75,0.75,1,0.292157,0.415686,0.505882,0.586275,0.729412,0,0.004082,0.005025,0.009434,0.100671,0.506856,0.504126,0.501879,0.087209,0.121161,0.155038,0.206595,0.610694,0,0.5,1,0.5,0.5
